text_id,passage_id,condition,author_id,author_name,work_id,work_title,qc_status,qc_flags,split
POE_WORKS_VOLUME_1_018__original,POE_WORKS_VOLUME_1_018,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_018__paraphrase,POE_WORKS_VOLUME_1_018,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_soft_warning,train
POE_WORKS_VOLUME_1_018__modernize,POE_WORKS_VOLUME_1_018,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_hard_warning,train
POE_WORKS_VOLUME_1_018__simplify,POE_WORKS_VOLUME_1_018,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_hard_warning,train
POE_WORKS_VOLUME_1_019__original,POE_WORKS_VOLUME_1_019,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_019__paraphrase,POE_WORKS_VOLUME_1_019,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_hard_warning,train
POE_WORKS_VOLUME_1_019__modernize,POE_WORKS_VOLUME_1_019,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_019__simplify,POE_WORKS_VOLUME_1_019,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_020__original,POE_WORKS_VOLUME_1_020,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_020__paraphrase,POE_WORKS_VOLUME_1_020,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_soft_warning,train
POE_WORKS_VOLUME_1_020__modernize,POE_WORKS_VOLUME_1_020,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_020__simplify,POE_WORKS_VOLUME_1_020,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_021__original,POE_WORKS_VOLUME_1_021,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_021__paraphrase,POE_WORKS_VOLUME_1_021,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_hard_warning,train
POE_WORKS_VOLUME_1_021__modernize,POE_WORKS_VOLUME_1_021,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_soft_warning,train
POE_WORKS_VOLUME_1_021__simplify,POE_WORKS_VOLUME_1_021,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_hard_warning,train
POE_WORKS_VOLUME_1_022__original,POE_WORKS_VOLUME_1_022,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_022__paraphrase,POE_WORKS_VOLUME_1_022,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_022__modernize,POE_WORKS_VOLUME_1_022,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_022__simplify,POE_WORKS_VOLUME_1_022,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_023__original,POE_WORKS_VOLUME_1_023,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_023__paraphrase,POE_WORKS_VOLUME_1_023,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_023__modernize,POE_WORKS_VOLUME_1_023,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_023__simplify,POE_WORKS_VOLUME_1_023,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_024__original,POE_WORKS_VOLUME_1_024,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_024__paraphrase,POE_WORKS_VOLUME_1_024,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_hard_warning,train
POE_WORKS_VOLUME_1_024__modernize,POE_WORKS_VOLUME_1_024,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_024__simplify,POE_WORKS_VOLUME_1_024,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_hard_warning,train
POE_WORKS_VOLUME_1_025__original,POE_WORKS_VOLUME_1_025,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_025__paraphrase,POE_WORKS_VOLUME_1_025,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_025__modernize,POE_WORKS_VOLUME_1_025,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_025__simplify,POE_WORKS_VOLUME_1_025,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_026__original,POE_WORKS_VOLUME_1_026,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_026__paraphrase,POE_WORKS_VOLUME_1_026,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_026__modernize,POE_WORKS_VOLUME_1_026,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_026__simplify,POE_WORKS_VOLUME_1_026,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_027__original,POE_WORKS_VOLUME_1_027,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_027__paraphrase,POE_WORKS_VOLUME_1_027,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_hard_warning,train
POE_WORKS_VOLUME_1_027__modernize,POE_WORKS_VOLUME_1_027,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_027__simplify,POE_WORKS_VOLUME_1_027,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_soft_warning,train
POE_WORKS_VOLUME_1_028__original,POE_WORKS_VOLUME_1_028,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_028__paraphrase,POE_WORKS_VOLUME_1_028,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_028__modernize,POE_WORKS_VOLUME_1_028,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_028__simplify,POE_WORKS_VOLUME_1_028,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_029__original,POE_WORKS_VOLUME_1_029,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_029__paraphrase,POE_WORKS_VOLUME_1_029,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_029__modernize,POE_WORKS_VOLUME_1_029,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_029__simplify,POE_WORKS_VOLUME_1_029,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_030__original,POE_WORKS_VOLUME_1_030,original,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_030__paraphrase,POE_WORKS_VOLUME_1_030,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_soft_warning,train
POE_WORKS_VOLUME_1_030__modernize,POE_WORKS_VOLUME_1_030,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,pass,,train
POE_WORKS_VOLUME_1_030__simplify,POE_WORKS_VOLUME_1_030,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,warning,length_soft_warning,train
POE_WORKS_VOLUME_2_001__original,POE_WORKS_VOLUME_2_001,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_001__paraphrase,POE_WORKS_VOLUME_2_001,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_001__modernize,POE_WORKS_VOLUME_2_001,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_001__simplify,POE_WORKS_VOLUME_2_001,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_002__original,POE_WORKS_VOLUME_2_002,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_002__paraphrase,POE_WORKS_VOLUME_2_002,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_hard_warning,train
POE_WORKS_VOLUME_2_002__modernize,POE_WORKS_VOLUME_2_002,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_soft_warning,train
POE_WORKS_VOLUME_2_002__simplify,POE_WORKS_VOLUME_2_002,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_hard_warning,train
POE_WORKS_VOLUME_2_003__original,POE_WORKS_VOLUME_2_003,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_003__paraphrase,POE_WORKS_VOLUME_2_003,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_003__modernize,POE_WORKS_VOLUME_2_003,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_003__simplify,POE_WORKS_VOLUME_2_003,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_004__original,POE_WORKS_VOLUME_2_004,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_004__paraphrase,POE_WORKS_VOLUME_2_004,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_004__modernize,POE_WORKS_VOLUME_2_004,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_004__simplify,POE_WORKS_VOLUME_2_004,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_soft_warning,train
POE_WORKS_VOLUME_2_005__original,POE_WORKS_VOLUME_2_005,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_005__paraphrase,POE_WORKS_VOLUME_2_005,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_005__modernize,POE_WORKS_VOLUME_2_005,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_005__simplify,POE_WORKS_VOLUME_2_005,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_hard_warning,train
POE_WORKS_VOLUME_2_006__original,POE_WORKS_VOLUME_2_006,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_006__paraphrase,POE_WORKS_VOLUME_2_006,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_hard_warning,train
POE_WORKS_VOLUME_2_006__modernize,POE_WORKS_VOLUME_2_006,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_006__simplify,POE_WORKS_VOLUME_2_006,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_007__original,POE_WORKS_VOLUME_2_007,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_007__paraphrase,POE_WORKS_VOLUME_2_007,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_hard_warning,train
POE_WORKS_VOLUME_2_007__modernize,POE_WORKS_VOLUME_2_007,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_hard_warning,train
POE_WORKS_VOLUME_2_007__simplify,POE_WORKS_VOLUME_2_007,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_hard_warning,train
POE_WORKS_VOLUME_2_008__original,POE_WORKS_VOLUME_2_008,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_008__paraphrase,POE_WORKS_VOLUME_2_008,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_008__modernize,POE_WORKS_VOLUME_2_008,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_008__simplify,POE_WORKS_VOLUME_2_008,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_009__original,POE_WORKS_VOLUME_2_009,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_009__paraphrase,POE_WORKS_VOLUME_2_009,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_009__modernize,POE_WORKS_VOLUME_2_009,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_009__simplify,POE_WORKS_VOLUME_2_009,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_010__original,POE_WORKS_VOLUME_2_010,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_010__paraphrase,POE_WORKS_VOLUME_2_010,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_010__modernize,POE_WORKS_VOLUME_2_010,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_010__simplify,POE_WORKS_VOLUME_2_010,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_011__original,POE_WORKS_VOLUME_2_011,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_011__paraphrase,POE_WORKS_VOLUME_2_011,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_011__modernize,POE_WORKS_VOLUME_2_011,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_011__simplify,POE_WORKS_VOLUME_2_011,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_012__original,POE_WORKS_VOLUME_2_012,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,train
POE_WORKS_VOLUME_2_012__paraphrase,POE_WORKS_VOLUME_2_012,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_soft_warning,train
POE_WORKS_VOLUME_2_012__modernize,POE_WORKS_VOLUME_2_012,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_soft_warning,train
POE_WORKS_VOLUME_2_012__simplify,POE_WORKS_VOLUME_2_012,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_hard_warning,train
POE_WORKS_VOLUME_2_013__original,POE_WORKS_VOLUME_2_013,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_013__paraphrase,POE_WORKS_VOLUME_2_013,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_013__modernize,POE_WORKS_VOLUME_2_013,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_013__simplify,POE_WORKS_VOLUME_2_013,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_014__original,POE_WORKS_VOLUME_2_014,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_014__paraphrase,POE_WORKS_VOLUME_2_014,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_hard_warning,validation
POE_WORKS_VOLUME_2_014__modernize,POE_WORKS_VOLUME_2_014,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_soft_warning,validation
POE_WORKS_VOLUME_2_014__simplify,POE_WORKS_VOLUME_2_014,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_hard_warning,validation
POE_WORKS_VOLUME_2_015__original,POE_WORKS_VOLUME_2_015,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_015__paraphrase,POE_WORKS_VOLUME_2_015,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_015__modernize,POE_WORKS_VOLUME_2_015,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_015__simplify,POE_WORKS_VOLUME_2_015,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_016__original,POE_WORKS_VOLUME_2_016,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_016__paraphrase,POE_WORKS_VOLUME_2_016,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_016__modernize,POE_WORKS_VOLUME_2_016,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_016__simplify,POE_WORKS_VOLUME_2_016,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_017__original,POE_WORKS_VOLUME_2_017,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_017__paraphrase,POE_WORKS_VOLUME_2_017,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_017__modernize,POE_WORKS_VOLUME_2_017,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_017__simplify,POE_WORKS_VOLUME_2_017,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_soft_warning,validation
POE_WORKS_VOLUME_2_018__original,POE_WORKS_VOLUME_2_018,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_018__paraphrase,POE_WORKS_VOLUME_2_018,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_018__modernize,POE_WORKS_VOLUME_2_018,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_018__simplify,POE_WORKS_VOLUME_2_018,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_019__original,POE_WORKS_VOLUME_2_019,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_019__paraphrase,POE_WORKS_VOLUME_2_019,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_019__modernize,POE_WORKS_VOLUME_2_019,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_019__simplify,POE_WORKS_VOLUME_2_019,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_020__original,POE_WORKS_VOLUME_2_020,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_020__paraphrase,POE_WORKS_VOLUME_2_020,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_020__modernize,POE_WORKS_VOLUME_2_020,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_020__simplify,POE_WORKS_VOLUME_2_020,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_021__original,POE_WORKS_VOLUME_2_021,original,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_021__paraphrase,POE_WORKS_VOLUME_2_021,paraphrase,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,warning,length_soft_warning,validation
POE_WORKS_VOLUME_2_021__modernize,POE_WORKS_VOLUME_2_021,modernize,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
POE_WORKS_VOLUME_2_021__simplify,POE_WORKS_VOLUME_2_021,simplify,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,pass,,validation
